statDate,q1,q2,auto,geo,gender,age,poll
21.12.19 12:00,74.ру,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 12:00,Авито,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 12:04,"Авито, Авто.ру, Дром.ру.","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 12:06,Авито,avito·ru,Нет,в Челябинской области,Мужчина,25-34 лет,chel01
21.12.19 12:09,Дром,"drom·ru, auto·ru, avito·ru",Нет,в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 12:09,Авито 74,"auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 12:12,Авто. Ру,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 12:15,Авита,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 12:28,Дром,drom·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 12:57,Автору,auto·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 12:58,Дром.,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 12:59,Авио,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 13:19,"Авито, дром",drom·ru,Нет,в Челябинске,Мужчина,18-24 лет,chel01
21.12.19 13:25,Почти все,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 13:28,"Авито, Даром. Ру",avito·ru,Нет,в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 13:32,"Дром ру, авито авто","drom·ru, avito·ru","Да, но я его не вожу",в Челябинской области,Мужчина,менее 18 лет,chel01
21.12.19 13:45,"Авито, дром","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 13:45,Авито,avito·ru,Нет,Пермь,Мужчина,45-50 лет,chel01
21.12.19 13:46,"Авито, автору","auto·ru, avito·ru","Да, но я его не вожу",Пермь,Мужчина,18-24 лет,chel01
21.12.19 13:47,Авито ,avito·ru,Нет,Пермь,Мужчина,45-50 лет,chel01
21.12.19 13:48,Дром ру. Авито.,"drom·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 14:02,Хз,avito·ru,"Да, но я его не вожу",в Челябинске,Мужчина,18-24 лет,chel01
21.12.19 14:05,Дром . ру,auto·ru,Нет,в Челябинске,Мужчина,менее 18 лет,chel01
21.12.19 14:06,Дром .ру,avito·ru,Нет,в Челябинске,Мужчина,18-24 лет,chel01
21.12.19 14:07,Авито,auto·ru,Нет,в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 14:07,Авто ру. Авто. ,"auto·ru, avito·ru",Нет,в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 14:12,Никаких,avito·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 14:12,Дром. Ру. Авто. Ру,"drom·ru, auto·ru",Нет,в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 14:14,Авито,avito·ru,Нет,в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 14:15,"Авито, дром, авто ру, юла","drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 14:15,Авито,avito·ru,Нет,в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 14:19,Авито дром ру,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 14:27,Авито авто,avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 14:31,Никаких,avito·ru,"Да, но я его не вожу",в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 14:33,"Авито, дром",avito·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 14:34,Авто.ру Дром Авито ,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 14:35,Авито,avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
21.12.19 14:35,Авито ,avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 14:36,Авито,avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
21.12.19 14:36,Дром ру,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 14:38,Не интересуюсь такими сайтами,avito·ru,"Да, но я его не вожу",город:ТЮМЕНЬ,Женщина,35-44 лет,chel01
21.12.19 14:40,Drom.ru,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 14:41,Avito,avito·ru,"Да, но я его не вожу",Г.Тюмень,Женщина,35-44 лет,chel01
21.12.19 14:42,У меня нет авто и мне эти сайты не нужны,Нигде,Нет,в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 14:42,ВКонтакте,avito·ru,"Да, но я его не вожу",в Челябинской области,Мужчина,18-24 лет,chel01
21.12.19 14:49,Не знаю,Не знаю,Нет,в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 14:50,Авито ,"drom·ru, auto·ru, avito·ru",Нет,в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 14:54,Автору,auto·ru,"Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 15:03,не знаю,drom·ru,Нет,в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 15:07,Авто ру,"drom·ru, auto·ru, avito·ru",Нет,в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 15:08,Авто ру,"drom·ru, auto·ru, avito·ru",Нет,в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 15:09,Авто ру,"drom·ru, auto·ru, avito·ru",Нет,в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 15:14,Автокридит,auto·ru,"Да, но я его не вожу",в Челябинской области,Женщина,25-34 лет,chel01
21.12.19 15:16,"Авито,Дррм.",drom·ru,Нет,в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 15:17,Авито и дром ру,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 15:17,Дром,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 15:17,Дром.ру,drom·ru,"Да, но я его не вожу",в Челябинске,Женщина,35-44 лет,chel01
21.12.19 15:23,Дрон. Ру,"drom·ru, auto·ru","Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 15:25,Форвард авто ,avito·ru,Нет,Сургут ,Мужчина,35-44 лет,chel01
21.12.19 15:27,Авто. Ru,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 15:29,Ооои,И,"Да, но я его не вожу",в Челябинске,Мужчина,менее 18 лет,chel01
21.12.19 15:30,Авито,avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 15:31,"Авито, авто.ру","auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 15:34,Авито ,"auto·ru, avito·ru",Нет,Республика Коми ,Мужчина,35-44 лет,chel01
21.12.19 15:37,"Дром,ру",drom·ru,"Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
21.12.19 15:40,Авто ру,auto·ru,Нет,в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 15:56,Авито.ру,avito·ru,Нет,в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 15:56,Авито.ру,avito·ru,Нет,в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 15:56,Drom.ru ,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 15:59,Авито,avito·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 16:00,Авито,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 16:02,Авточел,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 16:06,Авито. Дром.ру ,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 16:10,Авито,auto·ru,"Да, но я его не вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 16:20,Дром ру,drom·ru,Нет,в Челябинской области,Мужчина,18-24 лет,chel01
21.12.19 16:21,Авито,"drom·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 16:24,Drom.ru ,drom·ru,"Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
21.12.19 16:29,Мне похуй ,Ни где,Нет,в Челябинской области,Мужчина,51 и более лет,chel01
21.12.19 16:29,"Авито, авто ру. Дром.",avito·ru,"Да, я его вожу",Сургут,Мужчина,35-44 лет,chel01
21.12.19 16:32,Авто.ру,auto·ru,"Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 16:34,ВК,avito·ru,Нет,в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 16:35,ВК,drom·ru,Нет,в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 16:35,"Авто. Ру, дом. Ру. ","drom·ru, auto·ru",Нет,в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 16:36,Авито 88319641 ,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Женщина,35-44 лет,chel01
21.12.19 16:37,"Авто. Ру, дом. Ру. ","drom·ru, auto·ru",Нет,в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 16:39,Незнаю,auto·ru,Нет,Магнитогорск,Мужчина,18-24 лет,chel01
21.12.19 16:40,Авто ру,auto·ru,"Да, но я его не вожу",в Челябинске,Мужчина,менее 18 лет,chel01
21.12.19 16:40,Авито . д-ром ру ауто ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 16:41,Drom.ru,auto·ru,"Да, но я его не вожу",в Челябинске,Мужчина,менее 18 лет,chel01
21.12.19 16:44,"Avito.ru, drom.ru","auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 16:45,Да,avito·ru,Нет,в Челябинске,Мужчина,18-24 лет,chel01
21.12.19 16:45,Авто ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",Тюмень,Мужчина,35-44 лет,chel01
21.12.19 16:46,Авто ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",Тюмень,Мужчина,35-44 лет,chel01
21.12.19 16:50,Дром,"drom·ru, auto·ru","Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 16:50,Никакие,Нигде,Нет,в Челябинске,Женщина,45-50 лет,chel01
21.12.19 16:56,Дром ру,auto·ru,"Да, но я его не вожу",в Челябинске,Женщина,25-34 лет,chel01
21.12.19 16:58,"Авто.ru.
Дром.ru.","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 16:59,"Авито, дромру","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 17:00,"Дром, авито, автору","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 17:00,Авито дром,"drom·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 17:02,Авито,auto·ru,Нет,в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 17:02,74.ru,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 17:02,Авито,auto·ru,Нет,в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 17:03,74.ru,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 17:03,Автору,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,менее 18 лет,chel01
21.12.19 17:05,Т,drom·ru,Нет,Москва,Мужчина,менее 18 лет,chel01
21.12.19 17:06,Дром Авто,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 17:09,"Не пользуюсь
Не пользуюсь",auto·ru,"Да, но я его не вожу",в Челябинске,Женщина,51 и более лет,chel01
21.12.19 17:10,Авто ру74,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 17:11,Авто ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 17:12,"Авито, авто. ру, дром. ру","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,25-34 лет,chel01
21.12.19 17:17,"авто ру, 74.",74,"Да, я его вожу",в Челябинске,Женщина,35-44 лет,chel01
21.12.19 17:18,Авто,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 17:19,Автору,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 17:19,Рр,drom·ru,"Да, но я его не вожу",в Челябинской области,Мужчина,25-34 лет,chel01
21.12.19 17:19,Авто,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 17:19,Авито,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 17:23,Хундай,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 17:25,Автору,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 17:30,"Автору, Дромру...","drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 17:31,Не интересно.,"auto·ru, avito·ru",Нет,в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 17:33,"Avto.ru, avito, drom.ru","drom·ru, auto·ru, avito·ru",Нет,в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 17:33,Ни одного,auto·ru,Нет,Екатеринбург ,Мужчина,35-44 лет,chel01
21.12.19 17:34,Ни одного,auto·ru,Нет,Екатеринбург ,Мужчина,35-44 лет,chel01
21.12.19 17:42,Нет,avito·ru,Нет,в Челябинске,Мужчина,18-24 лет,chel01
21.12.19 17:44,Авито,"drom·ru, auto·ru","Да, я его вожу",в Челябинской области,Мужчина,25-34 лет,chel01
21.12.19 17:44,Авто 74,drom·ru,Нет,в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 17:49,avito,avito·ru,"Да, но я его не вожу",в Челябинске,Женщина,35-44 лет,chel01
21.12.19 17:50,Авито,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 17:51,Авто ру,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 17:52,Авито,Не где,"Да, но я его не вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 17:53,Avito,avito·ru,"Да, но я его не вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 17:53,Ниггер,"drom·ru, auto·ru, avito·ru, Нигер",Нет,Нигер,Женщина,51 и более лет,chel01
21.12.19 17:56,Авито из рук в руки ,avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,25-34 лет,chel01
21.12.19 17:56,Дром.руб,"drom·ru, auto·ru","Да, но я его не вожу",в Челябинске,Мужчина,менее 18 лет,chel01
21.12.19 17:56,Дром.руб,"drom·ru, auto·ru","Да, но я его не вожу",в Челябинске,Мужчина,менее 18 лет,chel01
21.12.19 18:03,Незнаю,auto·ru,Нет,в Челябинской области,Мужчина,51 и более лет,chel01
21.12.19 18:18,"Авито, дром","drom·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 18:24,Авто ру ,auto·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 18:25,Авито,avito·ru,"Да, но я его не вожу",в Челябинской области,Женщина,25-34 лет,chel01
21.12.19 18:26,"Главная дорога 
Главная дорога ","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 18:27,Авито,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 18:29,Авто ru,auto·ru,"Да, я его вожу",Казань,Мужчина,35-44 лет,chel01
21.12.19 18:29,Авито юла,avito·ru,Нет,в Челябинской области,Женщина,25-34 лет,chel01
21.12.19 18:31,"Дром ру, авито ","drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 18:35,А ч ито,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 18:40,Авито юла дром,"avito·ru, Юла","Да, но я его не вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 18:40,Дром ,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 18:45,"Авито, drom.ru , avto. ru","drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 18:46,Дром ру,drom·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 18:46,Auto.ru,"drom·ru, auto·ru, avito·ru",Нет,в Челябинске,Женщина,35-44 лет,chel01
21.12.19 18:48,Дром ру,drom·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 18:53,Авито,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 19:01,"Дром, авто ру","drom·ru, auto·ru","Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 19:09,Все,"auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 19:20,Авито,auto·ru,Нет,в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 19:20,Авито,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 19:25,Пе,Пе,Нет,в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 19:25,Пе,Пе,Нет,в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 19:34,Ааита,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 19:34,Авто ру ,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 19:35,Avita,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 19:51,Авито,drom·ru,"Да, но я его не вожу",Озёрск,Женщина,51 и более лет,chel01
21.12.19 19:52,Дром,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,18-24 лет,chel01
21.12.19 19:53,Много,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,25-34 лет,chel01
21.12.19 19:55,"Планеиа-авто, drom.ru",drom·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 19:57,Авто ру,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 20:02,Авто ру ,auto·ru,"Да, но я его не вожу",в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 20:06,Avito,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 20:10,avto. ru,auto·ru,"Да, я его вожу",Черное,Мужчина,менее 18 лет,chel01
21.12.19 20:11,Авито,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 20:18,Авто.ru,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,25-34 лет,chel01
21.12.19 20:18,Drom,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 20:19,Авито,"auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 20:22,Auto.ru,avito·ru,"Да, но я его не вожу",в Челябинской области,Мужчина,менее 18 лет,chel01
21.12.19 20:23,"Авито , авто ру",avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 20:25,"Авито , дром, автору.","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,менее 18 лет,chel01
21.12.19 20:26,Автору,auto·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 20:27,Дром. Ру,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 20:32,Юла авто ру,"auto·ru, avito·ru","Да, я его вожу",Курганская обл щучанский район,Мужчина,35-44 лет,chel01
21.12.19 20:34,Авито. Авто ру,"auto·ru, avito·ru","Да, я его вожу",Курганская обл щучанский район,Мужчина,35-44 лет,chel01
21.12.19 20:37,Avita,"auto·ru, Хз",Нет,Это не правда)),Мужчина,менее 18 лет,chel01
21.12.19 20:41,Авито,avito·ru,"Да, я его вожу",в Челябинской области,Мужчина,51 и более лет,chel01
21.12.19 20:43,Avto.ru,auto·ru,"Да, но я его не вожу",в Челябинской области,Мужчина,менее 18 лет,chel01
21.12.19 20:43,Авито юла Дром ,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 20:48,Avito,avito·ru,Нет,в Челябинской области,Мужчина,менее 18 лет,chel01
21.12.19 20:49,Авито,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 20:54,Дром ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 20:57,Авто ру,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 21:01,Авто ру,auto·ru,"Да, но я его не вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 21:05,"Droom.ru,avito,Бла",avito·ru,Нет,в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 21:09,Никаких,У меня нет авто,Нет,в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 21:17,Авито,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 21:18,Дром.Ру; Авито; Юла;,avito·ru,"Да, но я его не вожу",в Челябинской области,Мужчина,менее 18 лет,chel01
21.12.19 21:19,Авито,avito·ru,Нет,Москва,Женщина,51 и более лет,chel01
21.12.19 21:19,Авито,avito·ru,Нет,Москва,Женщина,51 и более лет,chel01
21.12.19 21:25,"Дром, автору, авито","drom·ru, auto·ru, avito·ru",Нет,в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 21:25,Авито,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 21:25,Автору,avito·ru,Нет,Курганская обл,Мужчина,35-44 лет,chel01
21.12.19 21:27,Автору,"drom·ru, auto·ru","Да, но я его не вожу",в Челябинской области,Женщина,45-50 лет,chel01
21.12.19 21:38,"Авто ру,авито,дромру,ам,ру.....","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 21:40,Незнаю,"drom·ru, auto·ru, avito·ru",Нет,в Челябинске,Женщина,45-50 лет,chel01
21.12.19 21:40,Незнаю,"drom·ru, auto·ru, avito·ru",Нет,в Челябинске,Женщина,45-50 лет,chel01
21.12.19 21:41,Дром,drom·ru,Нет,в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 21:42,Авто ру,"auto·ru, avito·ru",Нет,в Челябинской области,Мужчина,менее 18 лет,chel01
21.12.19 21:45,Автодром ,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,18-24 лет,chel01
21.12.19 21:45,Авито,avito·ru,Нет,Магнитогорск,Мужчина,25-34 лет,chel01
21.12.19 21:46,Авито,auto·ru,Нет,в Челябинской области,Мужчина,25-34 лет,chel01
21.12.19 21:47,Auto.ru,Не где у меня его нет.,Нет,в Челябинской области,Мужчина,45-50 лет,chel01
21.12.19 21:52,Авито,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 21:53,Авито. Дром,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 21:54,Не знаю,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 21:54,Авито дром,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 21:58,Авито,auto·ru,Нет,Екатеринбург ,Мужчина,25-34 лет,chel01
21.12.19 21:58,Автору ,"drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 21:59,Авито,avito·ru,Нет,Екатеринбург ,Мужчина,35-44 лет,chel01
21.12.19 22:00,Avito,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 22:02,Авто ру ,"drom·ru, auto·ru, avito·ru",Нет,в Челябинске,Мужчина,18-24 лет,chel01
21.12.19 22:07,Дром.ру,drom·ru,Нет,в Челябинске,Мужчина,45-50 лет,chel01
21.12.19 22:10,Авито авто ру,"drom·ru, auto·ru","Да, но я его не вожу",в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 22:13,"Авито, Дром, авто ру","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 22:15,Ни чего ,avito·ru,Нет,в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 22:16,Ни какой ,avito·ru,Нет,в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 22:21,Авто ру,"drom·ru, auto·ru, avito·ru",Нет,в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 22:22,Авито Дром,"drom·ru, auto·ru, avito·ru, Вконтакте","Да, но я его не вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 22:22,Avto.ru 74.ru,"drom·ru, auto·ru, 74.ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
21.12.19 22:26,Автору,auto·ru,"Да, я его вожу",Екатеринбург ,Мужчина,18-24 лет,chel01
21.12.19 22:30,Автодром ,drom·ru,"Да, но я его не вожу",Сургут ,Женщина,35-44 лет,chel01
21.12.19 22:31,auto.ru avito.ru drom.ru,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,менее 18 лет,chel01
21.12.19 22:32,Автору,avito·ru,Нет,в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 22:34,"Дром ру, авто ру","drom·ru, auto·ru",Нет,в Челябинске,Мужчина,51 и более лет,chel01
21.12.19 22:34,Да,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
21.12.19 22:38,"Авито,дром","drom·ru, auto·ru, avito·ru",Нет,в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 22:39,Авто ру,"auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,35-44 лет,chel01
21.12.19 22:40,"Автору, дром, авито","drom·ru, auto·ru, avito·ru",Нет,в Челябинске,Мужчина,35-44 лет,chel01
