,id,Время старта,Время финиша,id опроса,Опрос полностью пройден,1. **Какие сайты или мобильные приложения о продаже автомобилей вы знаете?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,3. **Есть ли в вашей семье автомобиль?**,6. **Где вы проживаете?**,6. **Где вы проживаете?**,9. **Ваш пол?**,10. **Ваш возраст?**
197,bca9ea42-91f1-5533-bce7-4d63b00ae0bc,2019-12-20 13:20:06,2019-12-20 13:20:55,6zq8hMaChwp7M545Ztg3xJ,да,'Авито,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
198,0bad4a93-4d58-58b1-93c7-472f544a1bef,2019-12-20 13:53:20,2019-12-20 13:53:56,6zq8hMaChwp7M545Ztg3xJ,да,'Никаких,,auto.ru,,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
199,ac35c8aa-a0df-5a6a-9785-d86ade0b3b80,2019-12-20 15:49:35,2019-12-20 15:50:00,6zq8hMaChwp7M545Ztg3xJ,да,'drom.ru,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,45-50 лет
200,ae60b1fd-a776-5e3e-bda6-cb3fd6508376,2019-12-20 16:31:12,2019-12-20 16:31:36,6zq8hMaChwp7M545Ztg3xJ,да,'дром ру,drom.ru,,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,45-50 лет
201,2a36ab12-0ffd-5319-b295-c035ed508664,2019-12-20 16:59:17,2019-12-20 17:00:38,6zq8hMaChwp7M545Ztg3xJ,да,'Юла. Авито ,drom.ru,auto.ru,avito.ru,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,45-50 лет
202,c7bfc347-6fee-55c4-828f-1c2db4139e72,2019-12-20 17:26:31,2019-12-20 17:26:57,6zq8hMaChwp7M545Ztg3xJ,да,'авто.ру,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,45-50 лет
203,6688150a-a13c-5ad3-a4e3-24db78dae555,2019-12-20 17:52:18,2019-12-20 17:53:03,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,45-50 лет
204,b8609a80-1629-5283-9270-b0a9c03de724,2019-12-20 19:15:58,2019-12-20 19:16:31,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,,,,,Нет,в Екатеринбурге,,Мужчина,35-44 лет
205,89b88668-605a-5bce-bc03-03d226ae73fe,2019-12-20 19:28:13,2019-12-20 19:29:15,6zq8hMaChwp7M545Ztg3xJ,да,"'Дром, Авто.ру",drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
206,5f2692ff-da68-5247-ac7e-9774faf3a503,2019-12-20 19:30:30,2019-12-20 19:30:55,6zq8hMaChwp7M545Ztg3xJ,да,'Е1,drom.ru,,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
207,cd6b51d9-5b69-5a26-b6e2-fe7bef73c123,2019-12-20 20:02:38,2019-12-20 20:03:46,6zq8hMaChwp7M545Ztg3xJ,да,"'авто, дром, ",drom.ru,auto.ru,avito.ru,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,35-44 лет
208,dcd68e38-7758-53ff-9d84-4e228791ae84,2019-12-20 20:09:36,2019-12-20 20:10:21,6zq8hMaChwp7M545Ztg3xJ,да,"'Дром, авто, е1",drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
209,8c08f90a-7c1c-5c2d-b361-d44f0dcdf04e,2019-12-20 20:35:53,2019-12-20 20:37:14,6zq8hMaChwp7M545Ztg3xJ,да,"'авито, авто.ру. дром.ру",drom.ru,auto.ru,,,,Нет,в Екатеринбурге,,Мужчина,35-44 лет
210,7250ea83-6760-50ee-a838-6af3cbfcd84c,2019-12-20 20:48:35,2019-12-20 20:50:36,6zq8hMaChwp7M545Ztg3xJ,да,"'Авито
Авто ру
Дром ру
Юла
Яндекс продажи",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
211,60481656-1b41-56d9-b6bf-64be8208d4af,2019-12-20 21:41:38,2019-12-20 21:42:23,6zq8hMaChwp7M545Ztg3xJ,да,'авто.ру  авито.ру  дром.ру,drom.ru,auto.ru,,,,"Да, я его вожу",в Свердловской области,,Мужчина,45-50 лет
212,5bfbd5f8-9ba8-530c-82be-21ba0801f615,2019-12-20 21:46:11,2019-12-20 21:46:52,6zq8hMaChwp7M545Ztg3xJ,да,'Авито,,,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
213,633fd03f-0d10-5203-a4b5-109d42a5b4b5,2019-12-21 05:53:54,2019-12-21 05:54:45,6zq8hMaChwp7M545Ztg3xJ,да,'авито е1,drom.ru,auto.ru,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
214,55f9f5a5-c9f5-545a-ba9a-24d2ee0a7a73,2019-12-21 08:10:43,2019-12-21 08:11:27,6zq8hMaChwp7M545Ztg3xJ,да,'Авито авто,,auto.ru,,,,Нет,в Екатеринбурге,,Мужчина,35-44 лет
215,efb35b30-4fc9-56f5-85a4-956ec74203ec,2019-12-21 09:18:24,2019-12-21 09:18:52,6zq8hMaChwp7M545Ztg3xJ,да,'дром.авито,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
216,da461f6d-7650-56f0-9049-e380961bd68c,2019-12-21 09:59:36,2019-12-21 10:00:15,6zq8hMaChwp7M545Ztg3xJ,да,'Авто. Ру,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
217,262c6e32-0226-5997-b7ff-704959d9a6f5,2019-12-21 10:44:36,,6zq8hMaChwp7M545Ztg3xJ,нет,'авито,,,,,,,,,,
218,ae8ab41f-94a4-5264-a016-b2776b4fe9eb,2019-12-21 11:26:57,2019-12-21 11:27:18,6zq8hMaChwp7M545Ztg3xJ,да,'Авито ,,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
219,883312d1-5524-5d98-8167-ce3f8be073be,2019-12-21 11:52:54,2019-12-21 11:53:16,6zq8hMaChwp7M545Ztg3xJ,да,'Авито,,,avito.ru,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,18-24 лет
220,bf417b85-af47-5185-87dc-f6526534b4b7,2019-12-21 12:31:31,2019-12-21 12:32:26,6zq8hMaChwp7M545Ztg3xJ,да,"'Avito, Avto.ru",,,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
221,712c9d69-ad47-554d-ae4a-13a23ba43646,2019-12-21 13:04:46,2019-12-21 13:05:16,6zq8hMaChwp7M545Ztg3xJ,да,'avto.ru,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
222,17d20868-d154-537b-80ab-1d965cd35fda,2019-12-21 13:19:11,2019-12-21 13:19:53,6zq8hMaChwp7M545Ztg3xJ,да,'Авто.ру,,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
223,8ce9a468-ea67-503e-8bad-465159282929,2019-12-21 14:12:55,2019-12-21 14:13:23,6zq8hMaChwp7M545Ztg3xJ,да,'Auto ru,,auto.ru,,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
224,44cac993-981e-5d4e-bee9-8420f41f209f,2019-12-21 14:21:08,2019-12-21 14:21:48,6zq8hMaChwp7M545Ztg3xJ,да,'да,,,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
225,9ac2aca5-7bb7-57fd-af9b-b2f748146b37,2019-12-21 14:58:03,2019-12-21 14:58:51,6zq8hMaChwp7M545Ztg3xJ,да,"'Drom.ru
E1 auto",drom.ru,auto.ru,,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
226,478c8101-1969-5ab9-a21a-b86fb4e532d9,2019-12-21 14:58:50,2019-12-21 14:59:28,6zq8hMaChwp7M545Ztg3xJ,да,"'Авито
Авто ру
Дроммру",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,45-50 лет
227,a3b3bae5-daf3-50dc-8386-478bfdd1b49a,2019-12-21 14:59:38,2019-12-21 15:00:58,6zq8hMaChwp7M545Ztg3xJ,да,"'Avto.ru ,Drom ru, Avito, Юла",drom.ru,,,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,18-24 лет
228,dedde105-9ed8-5df1-96ec-5f5821f87f0e,2019-12-21 15:32:37,2019-12-21 15:33:11,6zq8hMaChwp7M545Ztg3xJ,да,"'Avito
Drom",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
229,555fe1ea-4e56-5611-944a-fdbe522b62ef,2019-12-21 16:41:09,2019-12-21 16:42:24,6zq8hMaChwp7M545Ztg3xJ,да,"'drom.ru
auto.ru
am.ru
auto-plus.ru",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
230,0e665295-d56e-5e5f-ab69-6aadbff4e1e6,2019-12-21 17:18:36,2019-12-21 17:19:14,6zq8hMaChwp7M545Ztg3xJ,да,'Авто юла Дром ру,,auto.ru,,,,"Да, я его вожу",в Свердловской области,,Мужчина,18-24 лет
231,0cae2890-9d42-51a7-ab80-d6d0c44d8520,2019-12-21 17:31:10,2019-12-21 17:33:17,6zq8hMaChwp7M545Ztg3xJ,да,'автодом,drom.ru,auto.ru,avito.ru,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,35-44 лет
232,8e552a9e-5675-5f9f-b267-a950594d3c83,2019-12-21 17:58:43,2019-12-21 17:59:24,6zq8hMaChwp7M545Ztg3xJ,да,"'Авито, hh.ru, auto.ru",,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
233,566ad91b-5500-5780-bd17-ff788ba94e11,2019-12-21 18:54:05,2019-12-21 18:56:12,6zq8hMaChwp7M545Ztg3xJ,да,'Avto.ru ; drom.ru; e1,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
234,b6eaa104-1fd8-55f7-aa0f-ad1d2a8fdefd,2019-12-21 18:58:35,2019-12-21 18:59:24,6zq8hMaChwp7M545Ztg3xJ,да,"'auto.ru
avito",,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
235,d3656526-e067-56d7-908e-b1db7652ba89,2019-12-21 19:27:21,2019-12-21 19:28:56,6zq8hMaChwp7M545Ztg3xJ,да,"'Avito,drom",drom.ru,auto.ru,,,,Нет,в Свердловской области,,Мужчина,18-24 лет
236,c3aba4b1-ea10-59a7-8416-72a10c170846,2019-12-21 19:53:32,2019-12-21 19:55:56,6zq8hMaChwp7M545Ztg3xJ,да,"'Auto.Drom.ru 
Auto.ru
Avito.ru
Auto.youla.ru",drom.ru,auto.ru,avito.ru,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,18-24 лет
237,f5d1f64b-ac22-5482-951b-00153e87471a,2019-12-21 20:15:42,2019-12-21 20:16:25,6zq8hMaChwp7M545Ztg3xJ,да,'Авито,,,avito.ru,,,Нет,в Свердловской области,,Мужчина,18-24 лет
238,29983caf-73c8-5116-9483-44f8d37d65bc,2019-12-21 20:38:52,2019-12-21 20:39:19,6zq8hMaChwp7M545Ztg3xJ,да,'Авито,,,avito.ru,,,Нет,в Свердловской области,,Мужчина,18-24 лет
239,74fdac6e-c30c-538c-b606-ec7153c08d62,2019-12-21 20:51:30,2019-12-21 20:52:16,6zq8hMaChwp7M545Ztg3xJ,да,"'авито 
авто.ру",,,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
240,136d2a94-3fdb-5a29-a894-9db266d70822,2019-12-21 20:51:30,2019-12-21 20:52:42,6zq8hMaChwp7M545Ztg3xJ,да,"'Авита, автору, дромру, карру",drom.ru,auto.ru,,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,18-24 лет
241,fb307e3c-3b77-5428-98a3-2f1f8c4483ff,2019-12-21 21:01:32,2019-12-21 21:02:54,6zq8hMaChwp7M545Ztg3xJ,да,"'дром авто ру
",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
242,0c4b7b94-ae29-5d81-bcea-27266e49f3cd,2019-12-21 21:02:47,2019-12-21 21:03:10,6zq8hMaChwp7M545Ztg3xJ,да,'Авито,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
243,40d42ce0-727e-50d0-9694-b59cc8b63f20,2019-12-21 21:07:33,2019-12-21 21:08:17,6zq8hMaChwp7M545Ztg3xJ,да,'Авто ру,,,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
244,667a1997-fb97-5a62-b204-4abd426d5fe6,2019-12-21 21:50:40,2019-12-21 21:51:19,6zq8hMaChwp7M545Ztg3xJ,да,'Дром ру,drom.ru,,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,35-44 лет
245,0214ac31-7274-58ef-b077-cbc99cd1cee8,2019-12-21 21:54:29,2019-12-21 21:55:13,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
246,0bb87de9-a054-5f88-9652-529a0155355c,2019-12-21 22:31:08,2019-12-21 22:31:42,6zq8hMaChwp7M545Ztg3xJ,да,"'avito, auto",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
247,f0c1661a-698a-5bcb-8190-c0708692290a,2019-12-21 23:39:07,2019-12-21 23:41:40,6zq8hMaChwp7M545Ztg3xJ,да,'Авто.ру ,,auto.ru,,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,18-24 лет
248,8e83e585-a838-5160-bccd-2a66ae006a50,2019-12-21 23:57:51,2019-12-21 23:58:46,6zq8hMaChwp7M545Ztg3xJ,да,'Auto.ru,,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
249,9d0103d2-da9f-5fa8-854b-338485f80fc5,2019-12-22 01:36:10,2019-12-22 01:36:35,6zq8hMaChwp7M545Ztg3xJ,да,'Авито,,,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
250,a81b26b5-30d2-58eb-ab0b-9db7d7329cd5,2019-12-22 02:18:28,2019-12-22 02:18:59,6zq8hMaChwp7M545Ztg3xJ,да,'Авто.ру дром,drom.ru,auto.ru,,,,"Да, я его вожу",в Свердловской области,,Мужчина,18-24 лет
251,c3abc692-ef50-555d-af50-362185b0ae9a,2019-12-22 06:14:18,2019-12-22 06:15:00,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
252,b87f2f7c-6612-5e87-b707-46915688ac3f,2019-12-22 06:28:57,2019-12-22 06:30:19,6zq8hMaChwp7M545Ztg3xJ,да,"'Drom,avito,юга,",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,35-44 лет
253,c89da99b-1840-54dc-a385-391ed12f9ae0,2019-12-22 08:21:33,2019-12-22 08:22:05,6zq8hMaChwp7M545Ztg3xJ,да,'Drom.ru,drom.ru,,,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
254,8aa2bb9a-f1ad-5a6c-98de-11db1fbc1a2e,2019-12-22 08:43:19,2019-12-22 08:44:31,6zq8hMaChwp7M545Ztg3xJ,да,'Не знаю,,auto.ru,,,,"Да, но я его не вожу",в Свердловской области,,Мужчина,18-24 лет
255,8d82e854-5d58-5291-bb9b-f53ca3c9d2c8,2019-12-22 09:22:51,2019-12-22 09:23:25,6zq8hMaChwp7M545Ztg3xJ,да,'Автору,,auto.ru,avito.ru,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,18-24 лет
256,3d235352-e045-5015-af15-38c18cc27b94,2019-12-22 10:23:21,2019-12-22 10:24:28,6zq8hMaChwp7M545Ztg3xJ,да,"'Авто,дром,",drom.ru,,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
257,e80ef273-2541-5d2b-8285-535fa23487b7,2019-12-22 10:38:22,2019-12-22 10:38:48,6zq8hMaChwp7M545Ztg3xJ,да,'auto.ru,,auto.ru,,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,18-24 лет
258,b47ba6eb-4c23-565f-b396-abd873de63ac,2019-12-22 10:53:41,2019-12-22 10:54:12,6zq8hMaChwp7M545Ztg3xJ,да,'Auto.ru,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
259,4598cff5-7026-5e0e-8687-50abda6e937c,2019-12-22 11:25:52,2019-12-22 11:26:37,6zq8hMaChwp7M545Ztg3xJ,да,'Auto.ru,drom.ru,auto.ru,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
260,6b1d8ca9-ebe5-573b-8f74-ac59934bf547,2019-12-22 11:27:08,2019-12-22 11:27:22,6zq8hMaChwp7M545Ztg3xJ,да,'й4кайцук,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
261,fa137f21-06cf-5035-9027-4402be8bb426,2019-12-22 12:05:58,2019-12-22 12:06:32,6zq8hMaChwp7M545Ztg3xJ,да,'avito,,,avito.ru,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,25-34 лет
262,27bd7f99-ded6-53d1-8315-18e6405c3c75,2019-12-22 12:09:38,2019-12-22 12:10:18,6zq8hMaChwp7M545Ztg3xJ,да,'Auto.ru,,auto.ru,,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,18-24 лет
263,07197724-6663-58fc-8006-35e47427fa19,2019-12-22 12:23:23,2019-12-22 12:24:05,6zq8hMaChwp7M545Ztg3xJ,да,"'Avito, avto.ru,e1,drom",,auto.ru,,,,"Да, я его вожу",в Свердловской области,,Мужчина,18-24 лет
264,e013f38d-ca51-5acd-a397-766e0a9421cb,2019-12-22 12:35:37,2019-12-22 12:36:11,6zq8hMaChwp7M545Ztg3xJ,да,'Auto.ru ,,auto.ru,,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,Менее 18 лет
265,7e471673-8eaf-5554-9714-f9272e52e11e,2019-12-22 12:40:30,2019-12-22 12:41:09,6zq8hMaChwp7M545Ztg3xJ,да,'Дром ру,drom.ru,,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
266,664b0288-7a03-534b-a72e-d37497703ce0,2019-12-22 12:55:32,2019-12-22 12:56:05,6zq8hMaChwp7M545Ztg3xJ,да,'Auto.ru,,auto.ru,,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,Менее 18 лет
267,a7977db4-38ac-56b7-8362-5a7e842efa1e,2019-12-22 12:56:57,2019-12-22 12:57:15,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
268,51aa7c50-0612-5db5-9f02-fc8249830bce,2019-12-22 13:00:08,2019-12-22 13:00:43,6zq8hMaChwp7M545Ztg3xJ,да,'drom.ru,,,,нигде,нигде,Нет,в Екатеринбурге,,Мужчина,35-44 лет
269,4c1a6dfa-e266-5d4c-8439-359d22304240,2019-12-22 13:06:11,2019-12-22 13:07:27,6zq8hMaChwp7M545Ztg3xJ,да,'Ни одного. За неимением автомобиля...,,,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,35-44 лет
270,8dc78a27-a53c-5753-9de5-7486b663ba26,2019-12-22 13:53:44,2019-12-22 13:54:05,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
271,251c1ef2-b2cc-590f-bb25-0ff760310714,2019-12-22 14:11:43,2019-12-22 14:12:03,6zq8hMaChwp7M545Ztg3xJ,да,'avito,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
272,8fc68acb-7aef-5353-ab07-571614365785,2019-12-22 14:16:10,2019-12-22 14:16:28,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
273,9c0ebf78-7c7b-597d-9b16-3f2ab888e799,2019-12-22 14:31:52,2019-12-22 14:32:32,6zq8hMaChwp7M545Ztg3xJ,да,"'Авито, автору ",drom.ru,auto.ru,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
274,088fb6c4-fba2-5bbb-9c95-daeb8fb0b4d3,2019-12-22 14:42:51,2019-12-22 14:43:08,6zq8hMaChwp7M545Ztg3xJ,да,'adf,,,avito.ru,,,Нет,в Свердловской области,,Мужчина,25-34 лет
275,7550a988-3c96-5cf9-a5ce-e31a03524c8c,2019-12-22 14:58:03,2019-12-22 14:58:49,6zq8hMaChwp7M545Ztg3xJ,да,'Droom.ru,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
276,46cb8b98-9b37-586d-8926-6715521d7337,2019-12-22 15:58:54,2019-12-22 15:59:32,6zq8hMaChwp7M545Ztg3xJ,да,'Авто дром,drom.ru,,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,18-24 лет
277,f9922665-0600-58d5-b4be-60a72cf79911,2019-12-22 16:03:42,2019-12-22 16:04:22,6zq8hMaChwp7M545Ztg3xJ,да,'Auto.ru,,auto.ru,,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
278,c3e58616-3c53-5b51-9d92-aacb8e5f2fde,2019-12-22 16:33:38,2019-12-22 16:34:13,6zq8hMaChwp7M545Ztg3xJ,да,'авто ру,,auto.ru,,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
279,c5942a74-fc0d-5095-ab45-e5c2e67bacbc,2019-12-22 16:57:02,2019-12-22 16:58:03,6zq8hMaChwp7M545Ztg3xJ,да,'Дром ру. авто ру. Авито ,drom.ru,,,,,"Да, я его вожу",в Свердловской области,,Мужчина,18-24 лет
280,5f914b38-40b6-5503-b0dc-ca46e54c7dbd,2019-12-22 17:07:02,2019-12-22 17:07:41,6zq8hMaChwp7M545Ztg3xJ,да,"'авто ру, авито.",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,45-50 лет
281,b9d159a2-339b-53e3-b883-b9692a84aced,2019-12-22 17:45:05,2019-12-22 17:45:36,6zq8hMaChwp7M545Ztg3xJ,да,'Drom.ru,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
282,55e84112-676b-59a4-ad39-b84b53d0a560,2019-12-22 18:01:28,2019-12-22 18:02:12,6zq8hMaChwp7M545Ztg3xJ,да,"'Дром ру
Авито",drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
283,14b23479-23d7-581d-ac8b-53ea54a17459,2019-12-22 18:29:52,2019-12-22 18:30:57,6zq8hMaChwp7M545Ztg3xJ,да,'avito,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
284,4224512a-3535-5ed3-9ba3-cbc74c210183,2019-12-22 19:06:47,2019-12-22 19:07:19,6zq8hMaChwp7M545Ztg3xJ,да,'Авито Юла,,,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
285,da564180-89ca-54a1-960a-35560e2e9a67,2019-12-22 19:19:04,2019-12-22 19:19:39,6zq8hMaChwp7M545Ztg3xJ,да,'Авто ру,,auto.ru,,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
286,6c3d9c64-a666-564b-9d62-6bbb67903c26,2019-12-22 19:22:32,2019-12-22 19:22:59,6zq8hMaChwp7M545Ztg3xJ,да,'Avito,,,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
287,56ee721f-5d48-5fd5-b28c-4279e1284225,2019-12-22 19:29:08,2019-12-22 19:29:49,6zq8hMaChwp7M545Ztg3xJ,да,"'Автодром, Е1",drom.ru,,avito.ru,,,"Да, но я его не вожу",в Свердловской области,,Мужчина,Менее 18 лет
288,48455b1b-024e-56cf-91f9-2112eca4aeee,2019-12-22 19:35:23,2019-12-22 19:36:35,6zq8hMaChwp7M545Ztg3xJ,да,"'auto.ru
drom.ru",drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
289,d791fd3e-af1f-5911-8c50-28ccb6f0ebd7,2019-12-22 19:36:22,2019-12-22 19:36:48,6zq8hMaChwp7M545Ztg3xJ,да,'авто ру автодром авито,drom.ru,auto.ru,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
290,885dada6-37c1-5561-b4fd-818cd97103f0,2019-12-22 19:37:55,2019-12-22 19:38:39,6zq8hMaChwp7M545Ztg3xJ,да,'Лада,,,avito.ru,,,Нет,в Свердловской области,,Мужчина,25-34 лет
291,c1222122-c85e-5328-9265-4436cd859927,2019-12-22 20:01:29,2019-12-22 20:02:19,6zq8hMaChwp7M545Ztg3xJ,да,"'Avito, drom, ",drom.ru,auto.ru,avito.ru,,,"Да, но я его не вожу",в Свердловской области,,Мужчина,18-24 лет
292,41a9fbba-4281-5227-9bf6-6dc726143a97,2019-12-22 20:01:47,2019-12-22 20:02:56,6zq8hMaChwp7M545Ztg3xJ,да,'Авито,,,avito.ru,,,Нет,в Свердловской области,,Мужчина,25-34 лет
293,86402813-d633-552a-9eb8-aedabf399fe9,2019-12-22 20:05:37,2019-12-22 20:06:29,6zq8hMaChwp7M545Ztg3xJ,да,'Не одного,,,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,35-44 лет
294,7fd1eb91-f2e6-597c-a611-d2238eeb9681,2019-12-22 20:08:41,2019-12-22 20:09:18,6zq8hMaChwp7M545Ztg3xJ,да,'Drom. Ru,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
295,347fa399-3d0f-5807-bc0d-df446bd63f1f,2019-12-22 20:12:15,2019-12-22 20:13:01,6zq8hMaChwp7M545Ztg3xJ,да,"'Авто.ру , Авито , Юла ",,auto.ru,,,,Нет,в Свердловской области,,Мужчина,Менее 18 лет
296,99d2d96a-76d3-54a2-bd36-1f60391411e3,2019-12-22 20:16:37,2019-12-22 20:17:05,6zq8hMaChwp7M545Ztg3xJ,да,"'Авито, Дром",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
297,63b5a139-f976-53c5-a36d-831f9b006c69,2019-12-22 20:38:51,2019-12-22 20:40:09,6zq8hMaChwp7M545Ztg3xJ,да,"'Drom.ru
Avto.ru
Avito.ru

",,auto.ru,,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,Менее 18 лет
298,4ba9b793-76a2-597c-8a1e-a945e4ce7b19,2019-12-22 20:46:24,2019-12-22 20:47:03,6zq8hMaChwp7M545Ztg3xJ,да,"'Дром, автору, авито, юла",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
299,84eb9200-2d95-5205-99b6-58cf6bdc9063,2019-12-22 20:53:45,2019-12-22 20:54:28,6zq8hMaChwp7M545Ztg3xJ,да,'Авто. Ру,,auto.ru,,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
