statDate,q1,q2,auto,geo,gender,age,poll
19.12.19 02:58,Гта,Лада.ру,"Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
19.12.19 03:01,Авто ру,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,18-24 лет,ekat01
19.12.19 03:02,Авито,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 03:15,"Интересно, что дальше","drom·ru, auto·ru",Нет,в Екатеринбурге,Мужчина,18-24 лет,ekat01
19.12.19 03:16,Дром ,drom·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 03:17,Авто ру,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 03:17,Авто ру,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 03:23,Auto. Drom,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 03:23,Нет,душанбе,"Да, но я его не вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
19.12.19 03:25,Авто,"auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 03:25,Drom.ru Авито авто,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 03:26,"Avito.ru, drom.ru",avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
19.12.19 03:28,"Дром, авто, е1, авито","drom·ru, auto·ru, avito·ru, Е1","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 03:32,Авто ру,"drom·ru, auto·ru, Е1","Да, но я его не вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 03:32,Дром.ру,drom·ru,Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 03:37,Авито.ру ,Юла,Нет,в Свердловской области,Мужчина,51 и более лет,ekat01
19.12.19 03:39,Никаких,Нигде,Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 03:40,Авто ру,auto·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 03:40,Автору,"drom·ru, auto·ru",Нет,в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 03:44,авто ру,"auto·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,менее 18 лет,ekat01
19.12.19 03:47,Авто.ру,"drom·ru, auto·ru, avito·ru",Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 03:49,Авто ру,auto·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 03:51,"Дром.ру, авито.ру",auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
19.12.19 03:52,Авто.ру,auto·ru,"Да, я его вожу",в Свердловской области,Мужчина,18-24 лет,ekat01
19.12.19 03:54,Авито,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 04:00,auto.ru,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,18-24 лет,ekat01
19.12.19 04:10,Drom.ru,drom·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 04:14,"Дром, авито, авто.ру","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Женщина,35-44 лет,ekat01
19.12.19 09:55,Авто ру,auto·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 10:02,Авито,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
19.12.19 10:47,"Е1, Авито, авто.ру","drom·ru, auto·ru, Е1","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 11:21,Никаких,не знаю,"Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
19.12.19 12:17,Auto.ru,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 13:02,"Авио.Ру, дром","drom·ru, auto·ru",Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 13:35,Дром.ру,"drom·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
19.12.19 13:43,Avito.ru,auto·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,менее 18 лет,ekat01
19.12.19 14:18,Дром,"drom·ru, Е1","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 14:33,Дром.ру,drom·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,менее 18 лет,ekat01
19.12.19 14:38,"Авто ру, Авито",drom·ru,"Да, но я его не вожу",в Екатеринбурге,Женщина,менее 18 лет,ekat01
19.12.19 14:39,Авто ру,"drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 14:40,Нет,avito·ru,Нет,в Екатеринбурге,Мужчина,51 и более лет,ekat01
19.12.19 14:51,Авито,avito·ru,"Да, но я его не вожу",в Екатеринбурге,Женщина,51 и более лет,ekat01
19.12.19 14:59,auto.ru drom.ru avito.ru,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 15:31,Е1,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
19.12.19 16:48,drom.ru avito.ru,avito·ru,Нет,в Екатеринбурге,Мужчина,45-50 лет,ekat01
19.12.19 16:59,Е1,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 16:59,авто ру,auto·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 17:12,Авто ,"drom·ru, auto·ru",Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 17:40,Никаких,"Нигде, у меня нет авто",Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 17:55,Дром .ru. авто .ru.,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 18:12,Дром ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
19.12.19 18:16,"Авито, дром","drom·ru, avito·ru, Юла","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 19:04,"Авито, Дром.ру.",drom·ru,"Да, но я его не вожу",в Свердловской области,Мужчина,51 и более лет,ekat01
19.12.19 19:05,Автору,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
19.12.19 19:10,дром,drom·ru,Нет,в Екатеринбурге,Мужчина,51 и более лет,ekat01
19.12.19 19:31,Автодром,"drom·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
19.12.19 19:37,дром.ру,"drom·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,18-24 лет,ekat01
19.12.19 19:41,Авито ,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 19:43,"Drom
ru","drom·ru, auto·ru, avito·ru, R1.ru","Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
19.12.19 19:56,Авто.ру,avito·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 20:20,auto.ru,auto·ru,Нет,в Свердловской области,Мужчина,51 и более лет,ekat01
19.12.19 20:43,Д-ром ру,"drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
19.12.19 20:54,"Авито, автору, дромру",Ни где,"Да, я его вожу",в Свердловской области,Мужчина,25-34 лет,ekat01
19.12.19 21:02,Да,Забор,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 21:34,Дром. ру,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 21:50,"Avito, auto.ru, drom",auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 21:55,Доли ру,avito·ru,Нет,в Екатеринбурге,Мужчина,менее 18 лет,ekat01
19.12.19 22:03,дом. ru,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Женщина,51 и более лет,ekat01
19.12.19 22:04,Авто ру,"auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
19.12.19 22:13,Авто ру,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 22:15,Автору,auto·ru,Нет,в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 22:17,E1 ,"drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
19.12.19 22:43,"Авито, дром","drom·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
19.12.19 23:11,Drom.ru,"drom·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 23:27,Никаких,avito·ru,Нет,в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 23:35,Дром,"drom·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
19.12.19 23:51,E1.ru Drom.ru avito.ru,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,18-24 лет,ekat01
19.12.19 23:54,Не знаю,"drom·ru, auto·ru, avito·ru",Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 23:56,Не знаю,drom·ru,Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 00:04,Auto.ru drom,Нигде,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 00:07,"Дром, авто.ру","drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 00:10,Никакие,Нигде,Нет,В жопе,Мужчина,менее 18 лет,ekat01
20.12.19 00:11,avito,avito·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,18-24 лет,ekat01
20.12.19 00:12,Дром,drom·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 00:23,Дром.ру,drom·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 00:23,"Drom, avito","drom·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 00:34,авто ру,auto·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 00:40,Мобил,avito·ru,Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 01:00,"Авто.ру, дром, авито, юла ",auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 01:32,Дром.ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 01:40,Auto.ru,"drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 02:06,Авито дром,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 02:08,"НЕКАКИХ , Я ДЕБЕЛ",У МЕНЯ НЕТ МАШИНКИ!,Нет,МУХОСРАНСК ТОП,Мужчина,51 и более лет,ekat01
20.12.19 02:10,"авто ру
авито","auto·ru, avito·ru",Нет,в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 02:11,Д-ром.ру,"drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 02:14,Е1авто,drom·ru,"Да, я его вожу",в Свердловской области,Мужчина,25-34 лет,ekat01
20.12.19 02:15,E1,E1,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 02:15,Е1,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 02:17,Авито,avito·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 02:34,Авто.оу,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 02:35,Не знаю,drom·ru,Нет,Мухосранск,Женщина,51 и более лет,ekat01
20.12.19 02:37,Автору,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 03:00,Дром,drom·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 03:11,Никакие ,avito·ru,"Да, но я его не вожу",в Свердловской области,Женщина,менее 18 лет,ekat01
20.12.19 03:12,щгнлон,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 03:18,Июнь,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 03:31,Дром автору,"drom·ru, auto·ru, avito·ru",Нет,в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 03:39,За рулем,auto·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 03:40,Ныкакых,На заборе,"Да, я его вожу",Задрюпинск,Мужчина,51 и более лет,ekat01
20.12.19 03:40,Ныкакых,На заборе,"Да, я его вожу",Задрюпинск,Мужчина,51 и более лет,ekat01
20.12.19 03:40,Ныкакых,На заборе,"Да, я его вожу",Задрюпинск,Мужчина,51 и более лет,ekat01
20.12.19 03:47,Авто.ру,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 03:48,"Дром,авито","drom·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 03:51,auto.ru,"drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 03:56,Авто ру авито,"auto·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,менее 18 лет,ekat01
20.12.19 03:57,"Авито,Дром.ру,Авто.ру","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 04:01,авто ру,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 04:23,авто.ру,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 04:32,Хуй,Хуй,Нет,Хуц,Мужчина,51 и более лет,ekat01
20.12.19 04:35,Никакие,auto·ru,Нет,в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 04:40,Drom ,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 04:43,Авто ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 04:43,Авто ру,auto·ru,Нет,в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 04:45,Авто пу,"drom·ru, auto·ru, avito·ru, E1.ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 04:50,Avito,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 04:55,E1,drom·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 05:02,"Дром ру, авто ру, юла, авито, е1","drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 05:02,Авито дром ту,drom·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,менее 18 лет,ekat01
20.12.19 05:03,Авто ру,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 05:17,Drom.ru ,"drom·ru, auto·ru","Да, но я его не вожу",в Свердловской области,Мужчина,18-24 лет,ekat01
20.12.19 05:57,Drom,"drom·ru, auto·ru","Да, я его вожу",в Свердловской области,Мужчина,25-34 лет,ekat01
20.12.19 06:00,нет,"drom·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 06:07,"Дром ру, авито ","drom·ru, avito·ru",Нет,в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 06:32,Продай свою помойку потребитель,На заборе,Нет,Ебет что-ли?,Мужчина,менее 18 лет,ekat01
20.12.19 06:37,Дром ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 06:52,Авто. Ру,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 06:56,Автору Авито юла,"auto·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,менее 18 лет,ekat01
20.12.19 08:28,Дром,"drom·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 11:37,Дом ру,drom·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 11:53,"DromRu
Avito
AutoRu","drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 11:56,Avito,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 12:10,"Авито , дром","drom·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 12:12,"Авито, дром, юла, авто ру",avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 12:47,Автору,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 14:09,Drom.ry,drom·ru,"Да, но я его не вожу",в Свердловской области,Мужчина,менее 18 лет,ekat01
20.12.19 14:33,e1,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 14:41,Не засирайте рекламой мою ленту.ком,Отвалите.ру,Нет,В тайге степной,Женщина,45-50 лет,ekat01
20.12.19 15:36,дром ру,drom·ru,Нет,в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 16:01,Auto.ru,auto·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,18-24 лет,ekat01
20.12.19 16:29,Drom.ru,"drom·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 16:51,"Авто ру, дром ру, авито, е1, Юла ","drom·ru, auto·ru, avito·ru, E1.ru, юла","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 17:30,Автору,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 17:31,Автору,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 18:19,Никакие,не знаю,Нет,Черти где,Мужчина,35-44 лет,ekat01
20.12.19 18:26,ник4аких,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Женщина,45-50 лет,ekat01
20.12.19 18:43,Авто ру,"drom·ru, auto·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 18:49,"Avto.ru, droom, avito, юла.",avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 18:51,"auto.ru, drom.ru",auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 20:22,Е1,avito·ru,"Да, я его вожу",в Екатеринбурге,Женщина,25-34 лет,ekat01
20.12.19 20:22,Авт.ру,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 20:38,нет,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 20:43,avto.ru,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 21:00,нет,"auto·ru, avito·ru","Да, но я его не вожу",карталы,Женщина,25-34 лет,ekat01
20.12.19 21:21,авито,auto·ru,Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 21:21,Ural.auto,auto·ru,"Да, но я его не вожу",в Екатеринбурге,Женщина,менее 18 лет,ekat01
20.12.19 21:24,Авито дром ,"drom·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Женщина,25-34 лет,ekat01
20.12.19 21:26,автору,auto·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,менее 18 лет,ekat01
20.12.19 21:39,Дром. Ру,"drom·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Женщина,51 и более лет,ekat01
20.12.19 22:30,Е1.ру дром ру ,"drom·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 22:50,Авто ру,auto·ru,Нет,в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 22:57,Дром,"drom·ru, auto·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 23:24,Авто. ру,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,менее 18 лет,ekat01
20.12.19 23:26,Ни каких,Не знаю,Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 23:26,Авито,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 23:37,Авто.ру,auto·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 23:46,дром автору,"drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 23:46,"Авто ру, дром Авито, ","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,18-24 лет,ekat01
21.12.19 00:13,одноклассники,auto·ru,"Да, я его вожу",в Екатеринбурге,Женщина,45-50 лет,ekat01
21.12.19 00:31,Дром ,auto·ru,Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
21.12.19 01:10,Авито,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
21.12.19 01:34,Дром,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
21.12.19 01:53,Ааито ,avito·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
21.12.19 01:55,Авито,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,менее 18 лет,ekat01
21.12.19 02:08,Avto ru,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
21.12.19 02:08,"Не знаю. Авито втоде, дром.","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
21.12.19 02:21,Авто ру Авито.Дром.Юла,"auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
21.12.19 02:46,Дром ру.авто ру.,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
21.12.19 02:49,Дром ру,drom·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
21.12.19 02:52,Авто.ру,auto·ru,"Да, я его вожу",в Екатеринбурге,Женщина,25-34 лет,ekat01
21.12.19 03:16,Авито,"drom·ru, avito·ru",Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
21.12.19 03:16,Авито,avito·ru,Нет,в Екатеринбурге,Женщина,менее 18 лет,ekat01
21.12.19 03:36,Авто.рк,auto·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,менее 18 лет,ekat01
21.12.19 03:44,авито,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
21.12.19 03:49,Авто. Ру,"drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
21.12.19 03:58,дром юла авито авто,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
21.12.19 04:03,Дром ру,drom·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
21.12.19 04:05,Д-ром ру,drom·ru,"Да, но я его не вожу",в Екатеринбурге,Женщина,51 и более лет,ekat01
21.12.19 04:14,Разные,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
21.12.19 04:16,Е1,avito·ru,"Да, я его вожу",в Свердловской области,Мужчина,25-34 лет,ekat01
21.12.19 04:21,Автору,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
21.12.19 04:25,Auto.ru,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
21.12.19 04:30,Авто ру,"auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
21.12.19 04:34,Дром,"drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
21.12.19 04:36,Не знаю,E1.ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
21.12.19 05:16,Дром.ру ,drom·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,18-24 лет,ekat01
21.12.19 05:23,Е 1,"drom·ru, auto·ru, avito·ru, Е1","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
21.12.19 05:24,"Е1 , дром","drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
21.12.19 05:34,Не знаю,drom·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
21.12.19 05:41,Рено киа хендэ джели фольксваген,drom·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
21.12.19 06:04,авто.ру,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
21.12.19 06:18,Ы,Ы,Нет,Ы,Женщина,менее 18 лет,ekat01
21.12.19 06:28,Сосите,Хуй сосите,"Да, я его вожу",в Екатеринбурге,Мужчина,менее 18 лет,ekat01
21.12.19 06:29,Авто.ру.,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
21.12.19 06:45,Дром Авто.ру е1,"drom·ru, auto·ru, Е1","Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
21.12.19 07:16,Никакие ,auto·ru,Нет,в Екатеринбурге,Женщина,35-44 лет,ekat01
21.12.19 11:56,Авто.ру,"auto·ru, avito·ru",Нет,в Екатеринбурге,Мужчина,25-34 лет,ekat01
21.12.19 12:16,Автору,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
