statDate,q1,q2,auto,geo,gender,age,poll
19.12.19 12:25,Много ,avito·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,менее 18 лет,ekat01
19.12.19 12:33,ваз-2110,auto·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,18-24 лет,ekat01
19.12.19 13:15,"Авито, Дром, Юла, Автору. ","drom·ru, auto·ru",Нет,в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 17:08,-,Рынок,"Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
19.12.19 17:11,"Авито, Дром","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Свердловской области,Мужчина,25-34 лет,ekat01
19.12.19 17:11,Авто ру,auto·ru,"Да, я его вожу",в Свердловской области,Мужчина,35-44 лет,ekat01
19.12.19 17:14,Авито ,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 17:15,Дром,drom·ru,"Да, я его вожу",Тюмень ,Мужчина,25-34 лет,ekat01
19.12.19 17:15,Авито,avito·ru,"Да, но я его не вожу",в Свердловской области,Мужчина,18-24 лет,ekat01
19.12.19 17:15,Авто.ру,auto·ru,Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 17:18,"Авто,авто ру","auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 17:18,"Авто,авто ру","auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 17:18,Не знаю,Нет авто,Нет,Пермь,Мужчина,45-50 лет,ekat01
19.12.19 17:18,"Ба
ста",drom·ru,"Да, но я его не вожу",в Свердловской области,Мужчина,35-44 лет,ekat01
19.12.19 17:19,Автосалон,avito·ru,"Да, но я его не вожу",Грозный,Мужчина,менее 18 лет,ekat01
19.12.19 17:21,Дром ата Авито ,avito·ru,"Да, я его вожу",Тобольск ,Мужчина,35-44 лет,ekat01
19.12.19 17:28,Дром.рк,drom·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 17:30,Авто.ру,auto·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 17:32,Авито Автору,auto·ru,Нет,в Екатеринбурге,Мужчина,51 и более лет,ekat01
19.12.19 17:37,"Авто.ру, авито, дром.ру","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Свердловской области,Мужчина,35-44 лет,ekat01
19.12.19 17:49,Авто.ру,"auto·ru, avito·ru","Да, я его вожу",Челябинск,Мужчина,25-34 лет,ekat01
19.12.19 17:50,Авто ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
19.12.19 17:52,"Авито, дром","drom·ru, auto·ru, avito·ru","Да, я его вожу",ХМАО,Мужчина,25-34 лет,ekat01
19.12.19 17:53,Auto.ru drom.ru avito.ru,"drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 18:32,Авито,avito·ru,"Да, я его вожу",Салехард,Мужчина,35-44 лет,ekat01
19.12.19 18:49,656,drom·ru,"Да, но я его не вожу",в Свердловской области,Мужчина,18-24 лет,ekat01
19.12.19 18:53,Drom.ru,"drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
19.12.19 19:36,Автобан РЕНО. ,avito·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 16:03,Дром,drom·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 16:08,"АвтоРу, Авито","auto·ru, avito·ru","Да, я его вожу",в Свердловской области,Мужчина,25-34 лет,ekat01
20.12.19 16:14,"Дром, авто, ам","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 16:16,"auto.ru, drom.ru","drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 16:16,Авто. ру,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 16:17,"Авто.ру, Дром.ру, Авито.ру","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 16:18,Авито,"auto·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Женщина,35-44 лет,ekat01
20.12.19 16:20,Авто ру,"auto·ru, avito·ru","Да, я его вожу",в Свердловской области,Мужчина,35-44 лет,ekat01
20.12.19 16:27,Маил,auto·ru,"Да, я его вожу",в Свердловской области,Мужчина,25-34 лет,ekat01
20.12.19 16:27,Автору,auto·ru,Нет,в Екатеринбурге,Мужчина,18-24 лет,ekat01
20.12.19 16:27,Маил,auto·ru,"Да, я его вожу",в Свердловской области,Мужчина,25-34 лет,ekat01
20.12.19 16:28,Маил,auto·ru,"Да, я его вожу",в Свердловской области,Мужчина,25-34 лет,ekat01
20.12.19 16:29,Авьо,auto·ru,"Да, я его вожу",в Свердловской области,Мужчина,25-34 лет,ekat01
20.12.19 16:31,Авито дром ,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 16:34,Дром ,drom·ru,"Да, я его вожу",Тюмень,Мужчина,35-44 лет,ekat01
20.12.19 16:36,Авто ру,avito·ru,"Да, я его вожу",Магнитогорск,Мужчина,45-50 лет,ekat01
20.12.19 16:37,Авто ру,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 16:38,Дром.ру,drom·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 16:41,Авито,"drom·ru, auto·ru, avito·ru",Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 16:41,Никаких,"drom·ru, auto·ru, avito·ru","Да, я его вожу","Екатеринбурге, в Свердловской области ",Мужчина,35-44 лет,ekat01
20.12.19 16:42,Автобан РЕНО. ,auto·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 16:43,Дром ру,"drom·ru, auto·ru","Да, я его вожу",в Свердловской области,Мужчина,35-44 лет,ekat01
20.12.19 16:43,Авто. Ру,drom·ru,"Да, я его вожу",Тюмень,Мужчина,45-50 лет,ekat01
20.12.19 16:46,Тойота ,drom·ru,"Да, я его вожу",Муравленко ,Женщина,45-50 лет,ekat01
20.12.19 16:48,"Дром ру, Авито, авто 66",drom·ru,Нет,В будке Вари,Женщина,35-44 лет,ekat01
20.12.19 16:53,"Дром, авто ру","drom·ru, auto·ru",Нет,в Свердловской области,Мужчина,35-44 лет,ekat01
20.12.19 16:55,Авито авто ру и асталниеь,"drom·ru, auto·ru, avito·ru",Нет,в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 16:56,Авто,avito·ru,"Да, я его вожу",в Свердловской области,Мужчина,35-44 лет,ekat01
20.12.19 16:56,Авто,avito·ru,"Да, я его вожу",в Свердловской области,Мужчина,35-44 лет,ekat01
20.12.19 16:57,Avito avto,avito·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,менее 18 лет,ekat01
20.12.19 16:58,Дром ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 16:58,Не знаю,"auto·ru, avito·ru",Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 16:58,Незнаю,Незнаю,"Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 17:00,"Авито, е1",E1,Нет,в Свердловской области,Мужчина,51 и более лет,ekat01
20.12.19 17:01,"Авито, е1.",avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 17:01,Дром авто ,"drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 17:03,Дром,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 17:04,Авито,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 17:04,Автору,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 17:07,Авто ру,"auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 17:08,Авита,avito·ru,Нет,Ишим,Мужчина,35-44 лет,ekat01
20.12.19 17:08,Нет,auto·ru,"Да, но я его не вожу",в Свердловской области,Женщина,25-34 лет,ekat01
20.12.19 17:10,Дром ,"drom·ru, auto·ru","Да, но я его не вожу",в Свердловской области,Мужчина,51 и более лет,ekat01
20.12.19 17:22,Авто,auto·ru,"Да, но я его не вожу",в Свердловской области,Мужчина,45-50 лет,ekat01
20.12.19 17:25,Не знаю,В чатн,"Да, я его вожу",в Екатеринбурге,Женщина,45-50 лет,ekat01
20.12.19 17:33,Авто.ру,auto·ru,Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 17:33,Авто.ру,auto·ru,Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 17:36,Авто.ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 17:36,Автор. Дром,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 17:36,Хули надо,Где хочу,Нет,В гости хочешь?,Мужчина,35-44 лет,ekat01
20.12.19 17:39,Дром,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 17:40,Авто,auto·ru,Нет,в Свердловской области,Мужчина,25-34 лет,ekat01
20.12.19 17:41,Авито. Авто ру,avito·ru,"Да, я его вожу",Троицк Челябинской области,Мужчина,35-44 лет,ekat01
20.12.19 17:42,"Дром ру,авто ру",У меня нет автомобиля,Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 17:49,Авто ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 17:49,ДРОМ.РУ,"drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 17:50,Авито,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 17:53,Мой авто,drom·ru,Нет,в Свердловской области,Женщина,менее 18 лет,ekat01
20.12.19 17:55,Авто ру,drom·ru,"Да, я его вожу",в Свердловской области,Мужчина,25-34 лет,ekat01
20.12.19 18:04,Пажалужста,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,менее 18 лет,ekat01
20.12.19 18:05,Dom.ru avtoru avito,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,18-24 лет,ekat01
20.12.19 18:05,Ппппппп,drom·ru,"Да, но я его не вожу",в Свердловской области,Женщина,51 и более лет,ekat01
20.12.19 18:05,Ппппппп,drom·ru,"Да, но я его не вожу",в Свердловской области,Женщина,51 и более лет,ekat01
20.12.19 18:09,Нет,avito·ru,Нет,в Свердловской области,Женщина,35-44 лет,ekat01
20.12.19 18:11,Дром ру,drom·ru,Нет,в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 18:12,Дром ру,drom·ru,Нет,в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 18:12,Никакие,У меня нет автомобиля,Нет,в Екатеринбурге,Женщина,51 и более лет,ekat01
20.12.19 18:13,Авито. Дром.ру. Авто.ру.,"auto·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 18:15,"Auto.ru, drom.ru, pogazam.ru, e1.ru","drom·ru, auto·ru, avito·ru, E1.ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 18:15,Дром ру авито ,drom·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,менее 18 лет,ekat01
20.12.19 18:19,Дром Ру. Авто ру.,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 18:26,Авто ру,"auto·ru, avito·ru","Да, но я его не вожу",в Свердловской области,Мужчина,18-24 лет,ekat01
20.12.19 18:28,АВИТО,avito·ru,Нет,в Екатеринбурге,Мужчина,18-24 лет,ekat01
20.12.19 18:29,"Автору, Авито, Дром, юла, хараба.","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 18:34,Яндекс,avito·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 18:36,Ван вин,auto·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,менее 18 лет,ekat01
20.12.19 18:37,Лаки Моторс,drom·ru,"Да, я его вожу",в Свердловской области,Мужчина,45-50 лет,ekat01
20.12.19 18:39,Авито,avito·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 18:41,Дром,"drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 18:46,"Авито,авто ру, дром ру,е 1,юла","auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 18:46,"Авто. ру, дром. ру",auto·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 18:51,авто ру,auto·ru,"Да, я его вожу",Нижневартовск ,Мужчина,18-24 лет,ekat01
20.12.19 18:55,Дром. Ру,"drom·ru, auto·ru","Да, но я его не вожу",в Свердловской области,Мужчина,45-50 лет,ekat01
20.12.19 18:55,Дром. Ру,"drom·ru, auto·ru","Да, но я его не вожу",в Свердловской области,Мужчина,45-50 лет,ekat01
20.12.19 18:57,Авито ,"auto·ru, avito·ru","Да, я его вожу",в Свердловской области,Мужчина,45-50 лет,ekat01
20.12.19 18:57,Авито ,"auto·ru, avito·ru","Да, я его вожу",в Свердловской области,Мужчина,45-50 лет,ekat01
20.12.19 18:58,Дром,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Свердловской области,Мужчина,45-50 лет,ekat01
20.12.19 19:02,"Ж
Дром",avito·ru,Нет,в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 19:02,Дром авито,avito·ru,"Да, я его вожу",Тобольск ,Мужчина,35-44 лет,ekat01
20.12.19 19:04,"Avito.ru, e1.ru, avto.ru",avito·ru,Нет,в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 19:08,"Авито, Дром. Ру. ","drom·ru, avito·ru","Да, я его вожу",в Свердловской области,Мужчина,51 и более лет,ekat01
20.12.19 19:08,"Авито,дром ру",drom·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 19:09,Авито,drom·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 19:22,"Е1,авито",avito·ru,"Да, но я его не вожу",в Свердловской области,Мужчина,35-44 лет,ekat01
20.12.19 19:22,"Авито, автору, дром.","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 19:23,Дром.ру,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,18-24 лет,ekat01
20.12.19 19:32,"Дром, авто.ру","drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 19:36,Дром,"drom·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 19:38,Авито,avito·ru,Нет,в Екатеринбурге,Мужчина,менее 18 лет,ekat01
20.12.19 19:42,Авито,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 19:45,Avito,avito·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 19:48,"Авто ру , Авито, дром",auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 19:49,Авито,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 19:52,Авто.ру,auto·ru,Нет,в Екатеринбурге,Мужчина,менее 18 лет,ekat01
20.12.19 19:56,"Автору, Авито, е1, дромру","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 20:01,Авито,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 20:05,Auto.ru,"auto·ru, avito·ru","Да, я его вожу",в Свердловской области,Мужчина,менее 18 лет,ekat01
20.12.19 20:09,Avto.ru,"drom·ru, auto·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 20:10,Дром,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Свердловской области,Мужчина,25-34 лет,ekat01
20.12.19 20:12,"Avito, drom","drom·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 20:15,Автор ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Свердловской области,Мужчина,35-44 лет,ekat01
20.12.19 20:16,"Автору , д-ром, авито","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Свердловской области,Мужчина,45-50 лет,ekat01
20.12.19 20:17,"Авто.ру, Дром.ру",auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 20:20,"Авито, авто.ру","drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 20:20,Дрлм,drom·ru,Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 20:23,Авто,auto·ru,Нет,в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 20:23,Авито,auto·ru,Нет,в Свердловской области,Мужчина,45-50 лет,ekat01
20.12.19 20:24,Авито,"auto·ru, avito·ru","Да, но я его не вожу",Челябинск ,Мужчина,18-24 лет,ekat01
20.12.19 20:24,Авто ру. Авито.,auto·ru,"Да, я его вожу",в Свердловской области,Мужчина,25-34 лет,ekat01
20.12.19 20:31,Авто ру,auto·ru,"Да, но я его не вожу",в Свердловской области,Мужчина,25-34 лет,ekat01
20.12.19 20:34,Авто.ру Дром ру,auto·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,менее 18 лет,ekat01
20.12.19 20:40,Авто ру,auto·ru,"Да, я его вожу",Юма,Мужчина,18-24 лет,ekat01
20.12.19 20:41,Не интересует ,Не интересует ,"Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 20:42,Не знаю,auto·ru,Нет,в Свердловской области,Мужчина,35-44 лет,ekat01
20.12.19 20:43,Avito,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 20:48,Не знаю,"auto·ru, avito·ru",Нет,в Свердловской области,Мужчина,45-50 лет,ekat01
20.12.19 20:51,Авто ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 20:52,Ни какой,"auto·ru, avito·ru",Нет,в Свердловской области,Мужчина,45-50 лет,ekat01
20.12.19 20:57,Авто ру. Дром. Авито.,"auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 20:58,Авто ру,avito·ru,"Да, но я его не вожу",в Свердловской области,Мужчина,35-44 лет,ekat01
20.12.19 20:58,Cars.ru,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 20:58,Авито,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 20:59,Авито,avito·ru,"Да, но я его не вожу",в Свердловской области,Мужчина,35-44 лет,ekat01
20.12.19 21:02,Авито,avito·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 21:03,Нет,avito·ru,Нет,в Свердловской области,Мужчина,18-24 лет,ekat01
20.12.19 21:03,Ничего не знаю,auto·ru,Нет,в Екатеринбурге,Женщина,18-24 лет,ekat01
20.12.19 21:05,Авто.ру,auto·ru,"Да, я его вожу",в Свердловской области,Мужчина,25-34 лет,ekat01
20.12.19 21:05,Авито,avito·ru,"Да, но я его не вожу",в Свердловской области,Мужчина,35-44 лет,ekat01
20.12.19 21:08,Авто ру,auto·ru,"Да, но я его не вожу",в Свердловской области,Мужчина,51 и более лет,ekat01
20.12.19 21:10,Незнаю,auto·ru,Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 21:16,Авто ру,Хх,Нет,Р,Мужчина,51 и более лет,ekat01
20.12.19 21:23,Дром,drom·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 21:24,Drom.,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 21:24,Авито Авто ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Свердловской области,Мужчина,25-34 лет,ekat01
20.12.19 21:33,Авито,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,18-24 лет,ekat01
20.12.19 21:37,Автору,auto·ru,Нет,в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 21:38,Автору,auto·ru,Нет,в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 21:40,Никакие,"drom·ru, auto·ru, avito·ru",Нет,в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 21:47,Drom.ru,Нет машины,Нет,в Свердловской области,Мужчина,35-44 лет,ekat01
20.12.19 21:48,Автору,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 21:48,"Авито , Дром","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 21:50,Авото ру,auto·ru,"Да, я его вожу",в Свердловской области,Мужчина,45-50 лет,ekat01
20.12.19 21:52,Автодром.ру,"drom·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 21:55,не 5 5⅝5555 н55655е 555 45!555555565664 ⅝нет5 не 56н⅝⅝5 45 55ен 54 555555 не не 66не 55566н65⅝не не е 55 ⅝5еееннене ёе55 не 45 55 ⅝5ее5 грн 6 не р5⅝ 55 не ёе55!66 55ённн 45 ёе55 6 5еен 55 65555н55,"avito·ru, 56",Нет,в Свердловской области,Мужчина,18-24 лет,ekat01
20.12.19 21:57,Дром авто. ру,auto·ru,Нет,в Свердловской области,Мужчина,35-44 лет,ekat01
20.12.19 21:58,Дром,drom·ru,Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 22:00,Разные,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 22:00,Авито,"auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 22:01,Дром ру,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 22:02,Незнаю,"drom·ru, auto·ru, Усамара и арменьчика",Нет,в Екатеринбурге,Мужчина,менее 18 лет,ekat01
20.12.19 22:03,Автодром,drom·ru,Нет,в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 22:06,auto. ru,auto·ru,"Да, но я его не вожу",в Свердловской области,Мужчина,менее 18 лет,ekat01
20.12.19 22:06,Avito,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 22:07,Лада амк,"drom·ru, auto·ru, avito·ru",Нет,в Свердловской области,Мужчина,35-44 лет,ekat01
20.12.19 22:07,Avito ,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 22:08,Лайкее,drom·ru,"Да, но я его не вожу",в Екатеринбурге,Женщина,менее 18 лет,ekat01
20.12.19 22:11,"Авито, автору","drom·ru, auto·ru, avito·ru",Нет,в Екатеринбурге,Мужчина,18-24 лет,ekat01
20.12.19 22:12,Некаких,auto·ru,Нет,в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 22:14,Аито,"drom·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 22:15,Auto.ru,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 22:16,На селькоровской,avito·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 22:17,Авто ру даром ру ,"auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,45-50 лет,ekat01
20.12.19 22:18,Авто ру,auto·ru,"Да, но я его не вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 22:19,Не знаю,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,18-24 лет,ekat01
20.12.19 22:21,Хонда,avito·ru,Нет,в Екатеринбурге,Женщина,45-50 лет,ekat01
20.12.19 22:23,Авто,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 22:23,Дромру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Свердловской области,Мужчина,35-44 лет,ekat01
20.12.19 22:24,Дром.ру авто.ру Авито юла,"drom·ru, auto·ru, avito·ru, Юла","Да, я его вожу",в Свердловской области,Мужчина,45-50 лет,ekat01
20.12.19 22:29,Е1,"drom·ru, auto·ru, avito·ru, Е1",Нет,в Екатеринбурге,Мужчина,25-34 лет,ekat01
20.12.19 22:29,Димаб,avito·ru,"Да, но я его не вожу",в Екатеринбурге,Женщина,35-44 лет,ekat01
20.12.19 22:31,Никакие,Незнаю у меня нет машины,Нет,в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 22:32,Авито,"auto·ru, avito·ru","Да, но я его не вожу",в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 22:35,Авито,"auto·ru, avito·ru","Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 22:36,Авто ру,auto·ru,"Да, я его вожу",в Свердловской области,Мужчина,25-34 лет,ekat01
20.12.19 22:36,Авто ру,auto·ru,"Да, я его вожу",в Свердловской области,Мужчина,25-34 лет,ekat01
20.12.19 22:37,Авито,avito·ru,"Да, я его вожу",г. Бакал Челябинская область ,Мужчина,45-50 лет,ekat01
20.12.19 22:37,Авито,avito·ru,"Да, я его вожу",г. Бакал Челябинская область ,Мужчина,45-50 лет,ekat01
20.12.19 22:38,Авто ру,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 22:38,Авто ру,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
20.12.19 22:39,Я не знаю ,Не где,Нет,в Екатеринбурге,Мужчина,51 и более лет,ekat01
20.12.19 22:40,Auto.ru,auto·ru,"Да, я его вожу",в Екатеринбурге,Мужчина,35-44 лет,ekat01
