statDate,q1,q2,auto,geo,gender,age,poll
23.12.19 10:24,Авито,"drom·ru, avito·ru","Да, но я его не вожу",в Челябинске,Женщина,35-44 лет,chel01
23.12.19 11:32,"Авито, auto.ru","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
23.12.19 11:40,"авито,дром,авто.ру,",avito·ru,"Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
23.12.19 12:16,Дром.ру,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
23.12.19 14:04,"Avto.ru,drom.ru.avtochel,avito,юла","drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
23.12.19 14:08,"Auto.ru, drom.ru","drom·ru, auto·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
23.12.19 14:30,Авто.ру дром.ру.,auto·ru,"Да, но я его не вожу",в Челябинске,Женщина,51 и более лет,chel01
23.12.19 14:31,Авто.ру дром.ру.,auto·ru,"Да, но я его не вожу",в Челябинске,Женщина,51 и более лет,chel01
23.12.19 14:46,"авто дром , авто.у","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 16:14,Дром ру,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,менее 18 лет,chel01
23.12.19 17:25,Дром,"drom·ru, auto·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,45-50 лет,chel01
23.12.19 17:40,"Дром.ру,авто.ру,авито","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
23.12.19 17:57,Дром ру,Не где,"Да, но я его не вожу",в Челябинске,Мужчина,35-44 лет,chel01
23.12.19 18:19,Авито,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 18:33,Дром ру,"drom·ru, avito·ru","Да, но я его не вожу",в Челябинске,Женщина,51 и более лет,chel01
23.12.19 18:48,Авито дром ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,25-34 лет,chel01
23.12.19 18:51,"авито,авто ру","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
23.12.19 19:23,Drom.ru,Нет авто,Нет,в Челябинске,Мужчина,35-44 лет,chel01
23.12.19 20:46,Авито,avito·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
23.12.19 21:05,Дром,drom·ru,"Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
23.12.19 21:14,Дром ру,drom·ru,Нет,в Челябинске,Мужчина,менее 18 лет,chel01
23.12.19 21:14,Все,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинской области,Мужчина,25-34 лет,chel01
23.12.19 21:45,Почти все,Не размещаю,Нет,в Челябинске,Мужчина,18-24 лет,chel01
23.12.19 22:18,Авито,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
23.12.19 22:26,Авита,drom·ru,Нет,в Челябинске,Мужчина,51 и более лет,chel01
23.12.19 22:34,Авито,avito·ru,"Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
23.12.19 22:39,Дром.ру Авито,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Женщина,51 и более лет,chel01
23.12.19 22:44,Авито Дром ру,avito·ru,Нет,в Челябинске,Мужчина,25-34 лет,chel01
23.12.19 22:51,Авто ру,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
23.12.19 22:51,Brawl Stars,Brawl Stars,"Да, я его вожу",Гимназия 26,Женщина,51 и более лет,chel01
24.12.19 00:04,Дром ру,"drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
24.12.19 00:04,Дром ру,drom·ru,"Да, но я его не вожу",в Челябинске,Мужчина,25-34 лет,chel01
24.12.19 01:08,Авто,drom·ru,"Да, но я его не вожу",в Челябинске,Мужчина,18-24 лет,chel01
24.12.19 01:10,Авто. Ру,"auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
24.12.19 01:19,M service ,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
24.12.19 01:27,-,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
24.12.19 02:16,Авто.ру,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
24.12.19 02:28,74.ru avito.ru drom ,"auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,25-34 лет,chel01
24.12.19 02:46,"Авито, дром ру","drom·ru, avito·ru","Да, но я его не вожу",в Челябинске,Мужчина,18-24 лет,chel01
24.12.19 02:47,Допустим,Нигде,"Да, я его вожу",в Челябинске,Женщина,51 и более лет,chel01
24.12.19 02:51,Авито,auto·ru,Нет,в Челябинской области,Мужчина,менее 18 лет,chel01
24.12.19 02:52,"Авто.ru, авито ","drom·ru, auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
24.12.19 02:53,авито,auto·ru,"Да, я его вожу",в Челябинске,Мужчина,45-50 лет,chel01
24.12.19 03:56,Дром Авито,"drom·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,51 и более лет,chel01
24.12.19 04:24,Авто ру,"auto·ru, avito·ru","Да, я его вожу",в Челябинске,Мужчина,35-44 лет,chel01
24.12.19 05:15,умед,"drom·ru, auto·ru, avito·ru",Нет,в Челябинске,Мужчина,18-24 лет,chel01
24.12.19 05:16,авито,"drom·ru, auto·ru, avito·ru",Нет,в Челябинской области,Мужчина,18-24 лет,chel01
24.12.19 05:20,Авто ру,"auto·ru, avito·ru",Нет,в Челябинске,Мужчина,25-34 лет,chel01
24.12.19 06:22,Авито,avito·ru,Нет,в Челябинске,Мужчина,35-44 лет,chel01
24.12.19 06:58,Не знаю ,auto·ru,Нет,в Челябинске,Мужчина,менее 18 лет,chel01
